Id	Content	
MessageTips0002	主城堡不能移动	
BattleTips_001	点击屏幕选择技能释放的位置	
BattleTips_002	请在正确的区域下兵	
BattleTips_003	全军出击	
BattleTips_004	当前主城正在战斗中，无法行动	
BattleTips_005	当前部队正在战斗中，无法行动	
PveName	关卡 {0}	
pve001	按任意位置退回远征界面	
pve002	点击屏幕后，长按你的浮岛进行拖动	
instructionTitle	远征规则	
instructionText	1.您完成关卡后会获得相应的奖励。<br>2.远征中的所有关卡都可以多次挑战，且每次完成关卡都会获得常规奖励。<br>3.您所有的增益效果都将在远征模式中生效。<br>4.在主线关卡中，您能派遣所有士兵出战。<br>5.在支线关卡中，英雄能率领的士兵数量会受到部队容量的限制，且总兵力不能超过您拥有的士兵数量。<br>6.当您部队中的所有单位被消灭时，挑战失败。<br>7.当敌方为主城出征时，您需要摧毁敌方主城才能达成胜利条件并完成关卡。<br>8.当敌方为部队出征时，您需要消灭所有敌方单位才能达成胜利条件并完成关卡。	
instructionTitle002	主城阵容	
instructionText002	1.您能够选择英雄来对主城进行驻防，当主城受到敌方攻击时，驻防英雄将带领浮岛上的部队进行抵抗，保护您的浮岛。<br>2.当您的主城出征时，主城内的驻防英雄将会带领您浮岛上的部队出战。<br>3.当您没有指定驻防英雄或指定的驻防英雄不在主城内时，主城将会自动选择浮岛上战力最高的英雄作为临时驻防英雄，直到您主动替换掉他/她或被指定的驻防英雄返回浮岛。	
researching	当前正在研究。	
difficultyReminder001	<color=#ff5a34>以卵击石，毫无胜算</color>	
difficultyReminder002	<color=#e2fdff>势均力敌，胜负难料</color>	
difficultyReminder003	<color=#48d73e>优势明显，胜券在握</color>	
jiesuan001	奖励	
jiesuan002	战损	
soldierjiesuan001	阵亡	
soldierjiesuan002	重伤	
soldierjiesuan003	轻伤	
soldierjiesuan004	兵力	
soldierjiesuan005	剩余	
zhansunjiesuan	部队详情	
jiesuan003	请提升战力	
eraname001	原始时代	
eraname002	青铜时代	
eraname003	封建时代	
eraname004	科技时代	
eraname005	飞升时代	
secondconfirm001	提示	
secondconfirm002	取消	
secondconfirm003	确定	
secondconfirm004	确定放弃当前挑战？	
atlas_test1	地海边界	
atlas_test2	贸易点	
atlas_test3	传送巨门	
atlas_test4	传送小门	
atlas_test5	怪物哨站	
atlas_test6	精英据点	
guideText_4	请选择出战的英雄	
guideText_5	点击战场，派遣英雄出战	
guideText_7	请选择出战的士兵	
guideText_8	点击战场，派遣士兵出战	
guideText_204	请选择主炮技能	
guideText_205	点击战场，释放主炮技能	
storyText_2001	尊敬的领主大人，我军城岛已经抵达流浪军匪窟，此次远征务必将敌军一网打尽。	
storyText_2002	我是您最忠实的部下——布狄卡。在这场战斗中，由我来辅助领主大人，希望不会令您失望。	
storyText_2003	首先，请领主大人派遣我军中的英雄进入战场——	
storyText_2004	接下来，请领主大人派遣我军中的士兵进入战场——	
storyText_2005	很好，领主大人在指挥战斗这方面，果然天赋过人！	
storyText_2006	最后，请领主大人发出全力总攻的指令，让我军一鼓作气拿下敌人的阵地吧！	
storyText_3001	恭喜领主大人远征胜利归来！	
storyText_3002	为了我们的城岛能够更好的发展，教会专门指派了一位光明使者，前来辅助领主大人。	
storyText_3003	诺希斯在上，贞德向领主致以最诚挚的祝福，愿圣光照耀您的灵魂。	
storyText_3004	在接下来的一段时间内，将由我来引辅助您，尽快熟悉城岛内的诸般事宜。	
storyText_3005	这是教会为新领主们列出的发展计划，请领主大人过目——	
storyText_3006	领主大人刚刚在远征中剿灭了一伙流浪军，教会为此准备了一份薄礼，请领主接收。	
storyText_4001	让我们看看接下来的任务吧。	
storyText_4002	这些是当前可以建造的所有建筑，当前的任务是建造一座重炮。	
storyText_4003	这座重炮就建在这里吧，日后随时可以改变它的位置。	
storyText_4004	很好，我们的城岛又增添了一座重炮，作战能力得到了进一步的提升！	
storyText_5001	我军现在士气正盛，请领主大人发起新一次的远征。	
storyText_5002	前方发现流浪军的根据地，全军出击！	
storyText_6001	尊敬的领主大人，在进入战斗之前，您可以移动我方城岛，选择与敌方阵地的拼接位置。	
storyText_7001	领主大人，请发布“全军出击”命令，立即派遣所有英雄和士兵出战。他们将从主城堡向敌方阵地发起进攻。	
storyText_7002	我方主炮已经准备就绪，请领主大人使用主炮技能，攻击敌方的建筑和士兵！	
storyText_9001	虽然在此取得胜利，但是七海世界中遍布强敌，凭借现有的实力，还无法驱逐黑暗，迎回光明。	
storyText_9002	请领主大人建造一座骑兵营地，用来训练机动性更强的骑兵。	
storyText_9003	领主大人可以拖动建筑，放到您想要放置的位置。	
storyText_9004	现在我们已经拥有了一座兵营，可以开始训练骑兵了。	
storyText_10001	我们已经拥有了一座骑兵营地，请领主大人移驾。	
storyText_10002	请领主大人下令，开始训练轻骑兵吧。	
storyText_10003	训练士兵需要等待一段时间，使用加速道具可以缩短训练时间。	
storyText_10004	这一批士兵已经训练完毕，请领主大人检阅！	
storyText_11001	领主大人，我们的发展遇到了瓶颈。想要进一步提升城岛的实力，需要将主城堡升到2级。	
storyText_11002	建筑升级需要一段时间，建筑的等级越高，等待的时间越长。	
storyText_11003	恭喜领主大人，我们的主城堡已经升到了2级！	
storyText_12001	领主大人的执政能力，贞德十分钦佩，相信接下来完全可以独当一面了。	
storyText_12002	如果领主大人遇到困难，随时可以查看发展计划，完成其中的任务。	
storyText_13001	学院中云集了许多优秀的学者，他们都是领主大人最可信赖的帮手。	
storyText_13002	领主大人可以在学院中进行研究，使我们的城岛在科技水平上领先于其他竞争者。	
storyText_13003	研究科技需要花费较长的时间，可以使用加速道具可以缩短研究时间。	
storyText_14001	这里是医院，我军在战斗中受伤的士兵，都可以在医院中进行治疗。	
storyText_15001	这不是领主大人嘛？欢迎欢迎！	
storyText_15002	酒馆里经常会进行抽奖活动，领主大人不妨试试手气哟！运气好的话，或许还能招募到强力的英雄呢！	
storyText_15003	领主大人的手气不错嘛，以后记得常来看看啊！	
storyText_16001	领主大人，这里可以培养我军所有英雄的实力，提升他们的等级和星级。	
storyText_16002	看，英雄的等级提升了，将在战场中发挥出更加出众的作用！	
SearchButton_1	搜索	
SearchGrade_1	等级：{0}	
SearchType_1	野怪	
SearchType_2	农场	
SearchType_3	木材厂	
SearchType_4	铁矿场	
SearchType_5	银矿场	
SearchRemind_1	{0}天 {1}:{2}:{3}后解锁更高等级野怪	
SearchRemind_2	在您的主城附近未找到{0}，请稍后再试	
SearchRemind_3	您必须先在学院完成{0}的研究之后，才能采集{1}	
Coordinate_1	{0}服 X:{1} Y:{2}	
CoordinateRemind_1	未输入坐标	
CoordinateRemind_2	坐标不存在	
BookmarkTextform_1	<color=#1e90ff>{0}/{1}</color>	
BookmarkTextform_2	<color=#00bfff>{0}：</color>{1}	
BookmarkButton_1	前往	
BookmarkButton_2	确定	
BookmarkTitle_1	书签	
BookmarkTitle_2	添加书签	
BookmarkTitle_3	编辑书签	
BookmarkTitle_4	联盟编辑	
BookmarkType_1	特殊	
BookmarkType_2	朋友	
BookmarkType_3	敌人	
BookmarkType_4	进攻	
BookmarkType_5	猫爪	
BookmarkType_6	钥匙	
BookmarkType_7	闪电	
BookmarkType_8	旗帜	
BookmarkType_9	防守	
BookmarkType_10	船锚	
BookmarkType_11	船舵	
BookmarkType_12	目标	
BookmarkType_13	支援	
BookmarkType_14	联盟	
BookmarkType_15	全部	
BookmarkRemind_1	执政官，您的联盟权限不足	
BookmarkRemind_2	书签已删除	
BookmarkRemind_3	<color=#a9a9a9>点击此处输入名称</color>	
BookmarkRemind_4	文本中包含敏感词	
BookmarkRemind_5	书签数量已达到上限	
BookmarkRemind_6	书签添加成功	
BookmarkRemind_7	书签编辑成功	
BookmarkRemind_8	已使用	
BookmarkRemind_9	{0}：{1}设置了新的联盟{2}标记，请注意查看	
BookmarkRemind_10	{0}：{1}取消了当前联盟{2}标记	
TradeFailRemind	由于繁荣度刷新，价格变动，您的七海币不足	
tradeArea_1	1号贸易区	
tradeArea_2	2号贸易区	
tradeArea_3	3号贸易区	
tradeArea_4	4号贸易区	
tradeArea_5	5号贸易区	
tradeArea_6	6号贸易区	
tradeArea_7	7号贸易区	
tradeArea_8	8号贸易区	
tradeArea_9	9号贸易区	
tradeArea_10	10号贸易区	
tradeArea_11	11号贸易区	
tradeArea_12	12号贸易区	
tradeArea_13	13号贸易区	
tradeArea_14	14号贸易区	
tradeArea_15	15号贸易区	
tradeArea_16	16号贸易区	
tradeArea_17	17号贸易区	
tradeArea_18	18号贸易区	
tradeArea_19	19号贸易区	
tradeArea_20	20号贸易区	
tradeArea_21	21号贸易区	
nofashion	暂无流行商品	
noscarce	暂无稀缺商品	
paoshangzhuye_01	产地:	
paoshangzhuye_02	附近稀缺地:	
paoshangzhuye_03	附近流行地:	
paoshangzhuye_04	流行地:	
paoshangzhuye_05	稀缺地:	
paoshangzhuye_06	已满级	
paoshangzhuye_07	听说{0}正在高价收购{1}! 	
paoshangzhuye_08	听说{0}正在低价出售{1}! 	
monster1	请先击败等级{0}的野蛮人	
BuildEditButton_1	编辑	
BuildEditPage1Button_1	编辑布局	
BuildEditPage1Button_2	复制布局	
BuildEditPage1Button_3	启用布局	
BuildEditPage1Button_4	取消	
BuildEditPage1Text_1	城堡编辑	
BuildEditPage1Text_2	请选择一个你想要编辑的布局	
BuildEditPage1Text_3	请选择一个栏位复制选中的布局	
BuildEditPage1Text_4	主城堡等级达到{0}级解锁	
BuildEditPage1Text_5	使用中的建筑布局	
BuildEditPage1Text_6	已复制布局	
BuildEditPage1Text_7	待完善	
BuildEditPage1Text_8	空闲	
BuildEditPage1Remind_1	确定要替换现有的城堡布局吗？	
BuildEditPage1Remind_2	请优先完善城堡布局	
BuildEditPage1Remind_3	请优先解锁第二个布局栏位	
BuildEditPage1Remind_4	空闲布局无法被复制	
BuildEditPage1Remind_5	当前布局已在使用中	
BuildEditPage2Button_1	全部移除	
BuildEditPage2Button_2	整体转动	
BuildEditPage2Button_3	截图模式	
BuildEditPage2Button_4	保存方案	
BuildEditPage2Button_5	稍后完成	
BuildEditPage2Button_6	取消	
BuildEditPage2Text_1	布局编辑	
BuildEditPage2Text_2	删除模式	
BuildEditPage2Text_3	夜晚模式	
BuildEditPage2Text_4	只显示炮塔	
BuildEditPage2Text_5	x{0}	
BuildEditPage2Text_6	{0}级	
BuildEditPage2Type_1	全部	
BuildEditPage2Type_2	经济	
BuildEditPage2Type_3	军事	
BuildEditPage2Type_4	炮塔	
BuildEditPage2Remind_1	确定要放弃更改并退出城堡编辑吗？	
BuildEditPage2Remind_2	主城堡不能收回	
BuildEditPage2Remind_3	当前功能未开放	
BuildEditPage2Remind_4	炮塔摆放达到上限	
BuildEditPage2Remind_5	城堡布局已保存	
BuildEditPage2Remind_6	当前城堡超出边界，请重新转动	
BuildEditPage2Remind_7	您上一次编辑的城堡布局已恢复	
BuildEditPage2Remind_8	确定要移除全部建筑吗？	
BuildEditPage2Remind_9	当前存在不连接的地块，请重新调整	
BuildEditPage2Remind_10	拼接尚未完成，如果退出则当前布局仍不可用，是否确认退出？	
MonsterOutpost_1	等级1 野怪哨站	
MonsterOutpost_2	等级2 野怪哨站	
MonsterOutpost_3	等级3 野怪哨站	
MonsterOutpost_4	等级4 野怪哨站	
MonsterOutpost_5	等级5 野怪哨站	
MonsterOutpost_6	等级6 野怪哨站	
MonsterOutpost_7	等级7 野怪哨站	
MonsterOutpost_8	等级8 野怪哨站	
MonsterOutpost_9	等级9 野怪哨站	
MonsterOutpost_10	等级10 野怪哨站	
mail_1	系统邮件	
mail_2	版本更新邮件	
mail_3	版本即将更新，请执政官提前下载游戏更新所需要的资源文件，以减少之后更新时需要的时间。预先下载可以享受特别好礼。	
mail_4	礼包购买成功	
mail_5	您已购买礼包：{0}	
mail_6	恭喜！您已成功购买礼包：{0}。其中的宝石已添加至您的账户，赠送的道具也已发送到您的库存，清注意查收！感谢您对我们的大力支持！	
mail_7	采集报告	
mail_8	等级{0}{1}采集报告	
mail_9	采集报告	
mail_10	战斗胜利	
mail_11	战斗失败	
mail_12	战斗报告	
mail_13	与{0}发生了战斗	
mail_14	与玩家{0}发生了战斗	
mail_15	您的部队遭到来自玩家{0}的攻击	
mail_16	您的主城遭到来自玩家{0}的攻击	
mail_17	部队总数	
mail_18	重伤	
mail_19	阵亡	
mail_20	剩余	
mail_21	跑商报告	
mail_22	{0} 买入商品	
mail_23	{0} 卖出商品	
mail_24	联盟解散通知	
mail_25	您的联盟已被盟主{0}解散，不要灰心，继续寻找新的盟友一起变强吧。	
mail_26	移出联盟通知	
mail_27	很遗憾，您已被移出联盟，不要灰心，继续寻找新的盟友一起变强吧。	
mail_28	尊敬的指挥官：	
mail_29	来自{0}{1}的{2}邀请您加入联盟，一起征服世界。	
mail_30	全部成员：	
mail_31	{0}已将盟主转让给{1}，让我们与新的领袖携手共进使联盟发展的更为强大吧。	
mail_32	盟主已将{0}任命为{1}	
